logFC	AveExpr	t	P.Value	adj.P.Val	B
PMS2	-0.0191465067321684	6.2538331079882	-1.54041265105502	0.124069648864221	0.486231014333384	-6.69536245226223
TNFRSF9	0.00934647409189805	0.0597284842172997	1.52158294751081	0.128723014236286	0.492481723968069	-6.69556401673283
C4orf50	-0.0286413233307338	4.48763205812499	-1.54400193044099	0.123197758935389	0.485511168168101	-6.69621789767428
JPH1	0.0222146522975505	4.67265381592973	1.54345829983669	0.123329505784056	0.485695792163552	-6.69764794224604
NACAD	-0.0258473969000711	4.84705351566471	-1.53651913783878	0.125020893789643	0.487964202801413	-6.69765139761215
FBXO32	-0.022210292642701	6.30518991215407	-1.54075326736305	0.12398670123014	0.486226093734393	-6.6978953271488
SUB1	0.0248095796418998	9.70816079080655	1.53676981100459	0.12495947924381	0.487937894770747	-6.69833387343004
SPP2	-0.0335153358693876	1.09290081057657	-1.53955631850219	0.124278376676817	0.486672775875339	-6.69842164843361
GPR26	0.0450175187909827	4.50508805273872	1.53725498970404	0.12484067821442	0.487937894770747	-6.69917275202595
RTN4RL1	-0.0277873483318963	3.22400044774399	-1.53461399943615	0.125488421370147	0.489055115348745	-6.69921518292489
C17orf64	0.0111031167372473	0.0690521491302609	1.52423881796929	0.128058550592942	0.492228276700116	-6.69930378562833
PBLD	-0.0363217113743026	3.72536262547502	-1.53622535190513	0.125092900932803	0.487980180047809	-6.70010906744704
GPX4	-0.0261166563179449	7.81142199839176	-1.54100285216371	0.123925949345061	0.486226093734393	-6.70061474448099
OR14K1	0.00302466008495857	0.023974949664251	1.50355494602131	0.133304634752174	0.502500514478848	-6.70068305541709
EP400	-0.0167156119704577	6.36026290737454	-1.53930402769861	0.124339923969928	0.486767221923213	-6.7010056065395
LFNG	0.040275850558444	3.25167535010379	1.52826121055039	0.12705729781179	0.49032052167428	-6.7013208119224
P2RY14	0.0306031672471181	3.67021233960238	1.54120226802726	0.123877425916647	0.486226093734393	-6.70146419407917
NECAB2	0.046687858767089	5.00809222967167	1.54167449486077	0.123762579288999	0.486226093734393	-6.70160955377375
CERS3	0.0628404251867909	1.11473254979136	1.53609216373042	0.125125556130187	0.487980180047809	-6.70161958876214
TMIE	0.0427551329695861	2.86748240731781	1.53105791579339	0.126364751123282	0.489833205857455	-6.7021407614626
GPR84	0.0227330907272949	0.30636828867504	1.52253254527231	0.128485129518744	0.492321083868733	-6.70232234706256
PLEKHG1	-0.0249091664843437	4.99864485312653	-1.53183528040464	0.126172777239475	0.489674111555443	-6.70246821217977
DDB1	-0.0136327902304916	9.17765584557715	-1.53230675224776	0.126056456052273	0.489663978300334	-6.70272187272592
GAREM1	0.0244396833132541	4.99690496285039	1.53566138943986	0.125231219398634	0.48819904324917	-6.70329381848793
SLC6A2	-0.024473396283731	0.207252091144155	-1.53669978073906	0.124976634177728	0.487937894770747	-6.70390128969996
FAM155A	0.0177497025397833	4.77400591107748	1.53103765590721	0.126369757446696	0.489833205857455	-6.70402919012719
WDR53	-0.0289977256597373	2.42611184711481	-1.53604323244088	0.125137554821949	0.487980180047809	-6.70423037301942
COG6	-0.0161068432884393	7.48453126257214	-1.5373070255359	0.124827941948225	0.487937894770747	-6.7044302101211
TMEM202	0.000721704646244815	0.0184971045802728	1.43273856486228	0.152535002864735	0.530888883230756	-6.70540677938623
TATDN3	-0.0189009874421177	6.19967272756828	-1.53016553561873	0.126585409791365	0.490301695069763	-6.70595443606839
TUBD1	0.0237474235289862	4.4154642942323	1.53372042780369	0.125708177181561	0.489178588942608	-6.70664457929786
SLC6A20	-0.0565447863049693	2.27440783634545	-1.52884770230511	0.126911820225292	0.49032052167428	-6.70691994625398
UTP15	-0.0195059130137941	5.10490006276718	-1.5322971532292	0.126058823479394	0.489663978300334	-6.7073428501839
NRP1	-0.0323778010169445	5.31623792199762	-1.53391311990826	0.125660763054932	0.489178588942608	-6.70745586504982
CLK2	0.0213938104055646	4.91713429194457	1.53329496939754	0.125812915663785	0.489439715287923	-6.708028617463
HIST1H4J	0.0827747650730959	3.51759747843259	1.52997549032308	0.126632441088611	0.490301695069763	-6.7101355864506
TSGA10	0.021502835191432	5.53725641018237	1.5241188456563	0.128088508285955	0.492228276700116	-6.71065439261176
PUF60	-0.0144049887125841	7.56522118751416	-1.52707011863792	0.127353145250097	0.491170715888941	-6.71142381570541
DFNB59	-0.0308523890450705	3.01924009267733	-1.53298920862548	0.125888229325788	0.489478950578951	-6.71180116723809
PGPEP1L	-0.0304769205572022	0.691680262320727	-1.52828073407489	0.127052452964652	0.49032052167428	-6.71222836497136
HTR3A	0.0420755050468883	0.825109745622058	1.53279568856251	0.125935914543419	0.489478950578951	-6.71278856746617
DDIT4L	0.0529491733831361	2.8917606846034	1.51885959279064	0.129407148567958	0.493530782148474	-6.71376331632734
RTN4	-0.018325889488021	10.7419460870118	-1.53090027425608	0.126403709254719	0.489833205857455	-6.71403667053598
TPP1	-0.0299711476994871	6.29321813084508	-1.52654864389957	0.12748283996528	0.491233876666212	-6.71433927728071
PIRT	-0.0638131273853028	1.82549921880533	-1.52901135516911	0.126871249815132	0.49032052167428	-6.71447028005707
CMA1	0.0186345089003103	0.166970797774577	1.52384366481069	0.128157242976285	0.492228276700116	-6.7145057743493
ZBTB11	-0.0142253167395181	7.11941165345079	-1.52908407366573	0.126853225764363	0.49032052167428	-6.71466352399212
RNF144A	-0.0159997178446755	6.56183719620036	-1.53189295871017	0.126158542390942	0.489674111555443	-6.71479467184012
PRPF4	-0.0183703448728589	5.41174301203054	-1.52674211885247	0.127434709261613	0.491193951970145	-6.71526366177506
DUSP28	-0.0267633922544795	2.77422512696175	-1.5296625303081	0.126709920331757	0.490301695069763	-6.71526777905423
RNF26	-0.0272461952217527	2.14088285692855	-1.52251317815645	0.128489977769446	0.492321083868733	-6.71537513782146
GDF6	-0.0275751238865381	0.553847352464535	-1.53139886544935	0.126280523921155	0.489793681358373	-6.7154347052048
PSMD2	-0.0138919251298235	8.83845008518017	-1.5252781725273	0.127799247149984	0.49220347296565	-6.71548181370774
NUMB	0.0175799935803158	5.96512675224048	1.52964964907089	0.126713110121451	0.490301695069763	-6.71566758935336
TMEM78	-0.0113127446560823	0.08402930136173	-1.52966641456777	0.126708958482147	0.490301695069763	-6.71618739758477
C8orf34	0.0310727878257506	4.46569551149943	1.52870330148844	0.126947626360281	0.49032052167428	-6.7163594366639
FAM220A	0.0198019956779373	5.09628705873108	1.52411218365832	0.128090171980664	0.492228276700116	-6.71643309669063
TRIM14	-0.0286374622922978	3.32777006553976	-1.52333748866837	0.128283750786812	0.492321083868733	-6.71655154681435
TCEB3C	0.0707480853829431	0.636052458006754	1.52923991290498	0.126814606087587	0.49032052167428	-6.71659966941823
C15orf41	0.0239709816154574	3.87603321052906	1.52285428427116	0.128404608115954	0.492321083868733	-6.71685316986848
IL2RA	0.00192803023698593	0.0534558577622033	1.44160733956778	0.150016669239167	0.527573494714811	-6.7168541417572
SYNM	-0.0231789494827036	6.56863550961341	-1.52146178328719	0.128753391887077	0.492481723968069	-6.71701072524034
PEBP1	-0.0180638360887495	9.85263700032452	-1.52676281423704	0.127429561716736	0.491193951970145	-6.71720118479987
LIPA	-0.0208399697959255	7.13108623182432	-1.5246391313285	0.127958629852296	0.492228276700116	-6.71735660727055
CAAP1	0.0195457298409809	5.33326944386399	1.52223364917567	0.128559969305515	0.492321083868733	-6.7174602779812
NXPH3	0.0385215183503624	4.01573113938173	1.52900678517172	0.126872382604223	0.49032052167428	-6.717644014412
VAMP4	-0.0172032874786196	7.04943522861107	-1.52071238049277	0.128941402327346	0.492766070310649	-6.7177850170057
TRNP1	0.0318696924790378	4.4101727620583	1.53158756772764	0.126233926316894	0.48975901305227	-6.71807718913054
STAT6	-0.0275116390987936	6.04415923577193	-1.53182874413742	0.126174390451541	0.489674111555443	-6.71822727395
ABCG8	0.033461028618322	1.32405758578467	1.52161442694689	0.128715122793386	0.492481723968069	-6.71852413890843
ARFGAP1	-0.017179767838514	6.74280310831212	-1.52362544625953	0.128211770063551	0.492292314637285	-6.71873017957142
CFLAR	0.0223483116282721	5.37186743003258	1.52711149295183	0.127342859554791	0.491170715888941	-6.71894814181081
SPATA31E1	0.00922406889220292	0.0639840464185721	1.52398617725516	0.128121642618803	0.492228276700116	-6.71930626589751
RIN3	-0.0339813418516706	2.71097788378092	-1.52232372487743	0.128537411917734	0.492321083868733	-6.71935754815937
TRIM8	0.0198028746570416	6.10062376006044	1.52231542918426	0.128539489254304	0.492321083868733	-6.72067013439112
WIPF2	-0.0171034812556425	6.24575210609278	-1.52411252279916	0.128090087286923	0.492228276700116	-6.72156111472748
OR8D1	-0.00310878809430607	0.0237141118360434	-1.48862259838853	0.137194529006521	0.509010898288793	-6.72164770120494
CBY3	0.0217550242186179	0.360007808210073	1.52854535418508	0.126986800558696	0.49032052167428	-6.72179822950597
TRIM77	-0.0234420869852456	0.270216948542537	-1.52105904720197	0.128854403887358	0.492723176287882	-6.72219753059309
ABHD4	-0.0337387388035263	3.67032611843993	-1.52270363564452	0.128442305947716	0.492321083868733	-6.72262796971336
PTGFRN	0.025533970697508	5.32466160474942	1.52300083107902	0.128367944986763	0.492321083868733	-6.72271530055452
CALCOCO2	-0.0249270881093644	6.90310999888093	-1.52431657382165	0.128039137481741	0.492228276700116	-6.7229042293208
BRSK2	0.0184707599328214	6.68702691446213	1.52082513636146	0.128913100431213	0.492766070310649	-6.72383044703012
UQCR10	-0.0241804382988994	6.04970276504915	-1.5240233112544	0.128112367617167	0.492228276700116	-6.72421172171523
SMIM19	-0.0261324542780552	5.18924646012292	-1.52523439869581	0.127810159800461	0.49220347296565	-6.72439970912013
TESMIN	0.0397928985027696	0.874928674382013	1.51998530334846	0.129124016081441	0.493030931145938	-6.72465102421752
PLBD1	0.0442215170480021	1.90801427076968	1.51437914574172	0.130538840210196	0.49581121989883	-6.72487395798626
KIF23	-0.0433198219829816	1.89793809376362	-1.52045890788068	0.129005042016122	0.492864445187917	-6.72508962075841
ARHGAP11A	-0.0391083439957323	2.79840485636947	-1.51978281505671	0.129174909188331	0.493078865275682	-6.72612426127125
ZNF445	-0.0161387753309091	5.81408356153163	-1.5184812430552	0.129502417489952	0.493749322620002	-6.72670855602956
UTP20	-0.0162138356757011	6.2152048625114	-1.51257461365546	0.130996806505392	0.49726020683089	-6.72676272197862
MZT1	0.0320337803540394	5.7505498945299	1.51566345786479	0.130213658347108	0.49539121704703	-6.72877474973403
ANAPC1	-0.017621223881695	6.6672411543365	-1.51763081011634	0.129716756898378	0.494326449352503	-6.72904627871495
SNRPD2	0.0206177515962916	7.09650640637846	1.51548298202895	0.130259315881124	0.49539121704703	-6.72988247825535
MAVS	-0.0200943334876553	4.11570586111487	-1.51675557699511	0.129937635155746	0.494828388052847	-6.7309522444681
RPS5	0.0281530950221367	7.97964432489826	1.51458878089648	0.130485718454794	0.495756247560032	-6.73203077398598
GJB5	-0.034914049380983	0.857597714758408	-1.51737351053512	0.129781659961403	0.494379170415362	-6.73218680232861
ALDH6A1	0.0218188578481841	8.14062257365238	1.51892504782245	0.129390672451538	0.493530782148474	-6.73228881455295
RIMS4	0.0239916251071051	6.23940181174039	1.5157385947589	0.130194653573042	0.49539121704703	-6.73308647699456
IL11	-0.0273326172335093	0.555861938545766	-1.51137080217832	0.131303012080801	0.498131759658932	-6.73408429366205
LRP2	-0.0490200461572029	6.33301751245485	-1.50702875614121	0.132412095248962	0.500306822589499	-6.73493190183039
IFNA17	-0.00685481436747433	0.0471709992148628	-1.50769165885575	0.132242301732834	0.499945097103344	-6.73493690828684
ITGA11	-0.0492014889622267	1.95260113945072	-1.52160831525587	0.128716654877128	0.492481723968069	-6.73523845615895
SNTG1	0.0214534037680431	7.46134830484067	1.5145866968388	0.130486246474278	0.495756247560032	-6.73625149164425
SPHK1	-0.0477201980705207	2.03230896121907	-1.51568269249451	0.130208793024357	0.49539121704703	-6.73641852946937
MMP8	-0.0670943053360211	0.675806457863297	-1.48101435415176	0.139209962732066	0.511320414833021	-6.73658598467314
NMRK1	0.0476561480589693	5.74315718650786	1.51515413526519	0.130342540947781	0.495499779311865	-6.73666362427674
PSMD11	-0.017680993479514	6.45228612244331	-1.51092622671072	0.13141623642059	0.498415909784128	-6.73670994516009
TRIM27	0.021655023360233	6.19456702239579	1.51933831417813	0.12928668418023	0.493360718240577	-6.73761671287369
RIC8A	0.0190080065224716	6.81618072492776	1.50931847530064	0.131826331752865	0.499285435762236	-6.73799782046934
DPYSL2	0.0175183390452777	10.8605121248632	1.51541747585956	0.130275890988146	0.49539121704703	-6.73804097328576
SETSIP	0.0164837757952156	0.137200567196499	1.51415617600875	0.130595359425546	0.495881065497585	-6.7380687773698
RGS7	0.0186269081237974	6.66454642770226	1.50783897206248	0.132204592439707	0.499945097103344	-6.7388204690123
PPP6C	-0.0163567744304789	6.1359465145437	-1.51018915679035	0.131604120385278	0.498837535881824	-6.73895623601317
ATP13A5	-0.0366523326995807	2.57384410627225	-1.51757905703482	0.129729809430226	0.494326449352503	-6.73956029147992
MORC1	-0.0538627367709324	0.842811768700481	-1.51178358578147	0.13119795240447	0.497878427493472	-6.74027069200515
NOL10	-0.0168857873060682	5.89447840329262	-1.50885534691487	0.131944648018465	0.499466266310944	-6.74107286628877
RELN	0.0521569230505319	7.26764055763976	1.50984548517069	0.131691795885119	0.499024418847894	-6.74244251417625
AKNA	0.0262090630305859	4.00740830309478	1.51023366795617	0.131592768275859	0.498837535881824	-6.74282233696859
ZBTB48	-0.0203428563856908	4.32275801512832	-1.50658081926907	0.132526924030608	0.500584562015121	-6.74328337210481
TCN2	-0.0383505890632423	3.62606689278251	-1.50792879415262	0.132181603845643	0.499945097103344	-6.74336364654203
ZNF529	0.0150494399884412	6.26812733419531	1.50398956247246	0.133192712157156	0.502224187185797	-6.7443760287397
KLHL42	0.0144879037946244	6.67995106229103	1.50629396955302	0.132600498674912	0.500717039856919	-6.7447419039316
ZNF592	-0.017386987927782	4.56829644287941	-1.50927489620585	0.131837461469244	0.499285435762236	-6.74512998353743
RAP2B	0.0232750416086447	5.02688783354173	1.50255276009466	0.133562996286365	0.503037001651948	-6.74526180437276
C11orf84	0.0268871254660977	3.65410369076134	1.5016065473386	0.13380728451263	0.503228379145965	-6.74645384058493
PLEKHB2	0.0154307313297511	8.3302408275874	1.5087873681966	0.131962021610489	0.499466266310944	-6.74678479960801
ERGIC3	0.0175224843499067	7.46567397133654	1.50007404745	0.134203672450444	0.50410488245532	-6.74707677211656
PURG	0.0176420084610821	4.68148456844048	1.50300360724798	0.133446720746277	0.502841498504049	-6.74735282374467
SGMS1	-0.0249224930165981	6.83083479084921	-1.50701771879075	0.132414923748793	0.500306822589499	-6.74769973700245
CANX	0.0182862442574619	10.5258526643133	1.50837973986854	0.132066238100167	0.499715282657163	-6.74843136485118
MAP9	-0.0229430119422637	7.83988184795871	-1.50237813376507	0.13360805433179	0.503061015224356	-6.74848476161593
CWC15	-0.0169454376001695	7.22604513818434	-1.50600819094182	0.132673830131519	0.500759299650316	-6.75072335206671
POSTN	-0.0544052535498515	2.90972686766775	-1.49634922313565	0.13517091146822	0.505498114978071	-6.75120701951121
PDE3A	0.0380137478335461	3.72249604607724	1.50165448585993	0.133794899667112	0.503228379145965	-6.7514624966657
HMOX1	-0.0431244432848882	2.87395319506672	-1.49359844071642	0.135888678572844	0.507533677438206	-6.75171834277224
GPR12	-0.024033441266522	4.85141955042355	-1.49995633584608	0.134234156704558	0.50410488245532	-6.75183184828774
KCNH3	0.0203750603369091	6.59718882458127	1.50595025589586	0.132688700237984	0.500759299650316	-6.7524348043172
PTGS2	-0.0495213184440544	4.34333030572905	-1.49849183042073	0.134613874826336	0.504802030598761	-6.75405106650143
NPBWR1	0.0211455085978076	0.373096580274212	1.4969242986816	0.13502122782549	0.505309659818849	-6.75417126371354
ASPHD2	0.0297331409732719	3.19985853474579	1.50199430689984	0.133707132903372	0.503228379145965	-6.75472014299638
PSMC2	-0.0196824283300753	7.06311168273013	-1.50505333230725	0.132919077511718	0.501337761902521	-6.75495985608151
FCN2	-0.0202685071073061	0.158849141405151	-1.50542530876127	0.132823496680108	0.501122591913201	-6.75551541791028
BAIAP2L2	0.0366460577688783	2.20498223258187	1.50003111974714	0.134214788990673	0.50410488245532	-6.75604764303419
RBL1	0.0220834603864817	4.91927896752165	1.50044050288862	0.134108804366098	0.50410488245532	-6.75657768762785
RGS19	-0.0396267869939589	2.58308231322336	-1.5002240580142	0.134164831384294	0.50410488245532	-6.75681315886373
HMGN4	-0.0177680095510462	5.18615907005102	-1.49635070900536	0.135170524552731	0.505498114978071	-6.75710202802543
TUBG1	0.0335576544977033	3.26663644778324	1.49933996291857	0.134393869005212	0.50431982874485	-6.75752880705931
BLMH	-0.0162814344484396	5.33333244876158	-1.4962828621048	0.135188192533159	0.505498114978071	-6.75822233951209
STMN2	0.0279596513687532	9.31456652747568	1.49720160148846	0.134949095936009	0.505309659818849	-6.75874815530523
COLQ	0.0296671239586502	3.85476481437834	1.49236074789366	0.136212593454108	0.508040845597564	-6.75936386072208
EDN3	-0.0418159738995664	1.35189269232987	-1.50290392547729	0.133472422363397	0.502841498504049	-6.7595844926431
GFRA2	-0.0261178835560902	5.62356084847852	-1.49180033962716	0.136359453589057	0.508040845597564	-6.76049231103938
EREG	0.027249357909103	0.411827699778714	1.49232156495572	0.13622285771979	0.508040845597564	-6.76070370032281
RAP1GAP	0.0188421542785813	7.69119648241819	1.486766493746	0.137684119785381	0.509284744327532	-6.76173120595281
SEMA3G	-0.0604229926085983	2.86487588999317	-1.49521175691835	0.135467355730852	0.506215172555876	-6.76187235898667
NPNT	0.0454370779293564	3.42430273045436	1.50188314725357	0.133735837574828	0.503228379145965	-6.76211204410448
LAMA1	-0.0479692815984148	4.4611558579359	-1.49896914822049	0.13449002412077	0.504483058462826	-6.76226209627476
RIC1	-0.0148112078979497	6.21155489298484	-1.49757303501065	0.134852525603278	0.505259894978575	-6.76238977169704
MET	0.0545574671242533	5.90743294319757	1.4903001350463	0.136753199232256	0.508494219701329	-6.76241904802293
HHEX	-0.0399354712698984	1.66821678148648	-1.49928649704505	0.134407729829269	0.50431982874485	-6.76252112675427
MCCD1	-0.0102057279389318	0.0676662880084204	-1.49731601109078	0.134919344462929	0.505309659818849	-6.76372201817293
MCM4	-0.0219355402489787	6.64524683423284	-1.49762320298566	0.134839486358695	0.505259894978575	-6.76397723949233
PMM1	0.0307545520582164	4.85298346103686	1.49226437177051	0.136237840980277	0.508040845597564	-6.76437176511482
FZR1	0.0179917927687886	5.71947302792002	1.49509913955987	0.135496733230835	0.506215172555876	-6.76477663600424
ITIH2	-0.0688338417710187	2.79916571867773	-1.48574781471587	0.137953393631848	0.509393493521346	-6.76493466544323
C9orf16	-0.0340778864243154	6.08630474965272	-1.49238105942257	0.13620727293179	0.508040845597564	-6.76495056587592
TIPRL	-0.0140836260957768	6.41460277661014	-1.48631619493171	0.137803099949702	0.509284744327532	-6.76673698255067
HIPK2	0.0262546790219327	7.37530479352176	1.48862184035676	0.137194728679799	0.509010898288793	-6.76696606440415
ARHGAP15	0.0356397864595866	3.3155917435709	1.49144427056137	0.13645282841958	0.508040845597564	-6.76697187441059
IDH1	-0.0245318924172974	6.01249124029821	-1.48962713163956	0.13693012220445	0.508855305570152	-6.76715086479399
AC013461.1	-0.0255208762321671	4.95639294831174	-1.49145520133027	0.136449961220735	0.508040845597564	-6.76739953075214
ZNF646	-0.0192416874888721	3.77611643171143	-1.49055100304012	0.13668729490127	0.508472045249147	-6.76762073205313
ZSCAN20	-0.0240133577952715	3.7722143798995	-1.4970711598248	0.134983022645611	0.505309659818849	-6.76788291032266
ZNF786	-0.0256098608461695	3.95861305359981	-1.49800965505184	0.134739075695123	0.505125880488634	-6.76826943667985
FANCA	-0.0335939507134453	3.69210907007088	-1.49313274155838	0.13601048598953	0.507842770684421	-6.76861617577347
SERTAD2	-0.0225094119543456	3.44430912037491	-1.48941486361824	0.136985961153487	0.508855305570152	-6.76872750403988
MRPL23	-0.0370770367945485	5.39240214104255	-1.49609060728435	0.135238267243208	0.505540001580315	-6.76897209217989
DDX11	0.10292188388605	3.72920152018333	1.49192571259964	0.136326587811151	0.508040845597564	-6.76921803469206
RFPL1	-0.00958549822964937	0.0736740241642697	-1.48855128558946	0.137213314507315	0.509010898288793	-6.77049267489118
DCAF16	0.0224378154411414	5.83028002228648	1.49106926950736	0.136551221437033	0.508256621290387	-6.77066769728878
SLC26A1	0.0292310953665621	1.97281942501916	1.4902306577277	0.136771455633622	0.508494219701329	-6.77079553067699
SYT13	0.0196367541517031	7.50255241637399	1.48874849841184	0.137161368778823	0.509010898288793	-6.77079818060409
TTC33	-0.0189286973421418	6.62346805130868	-1.48479351785828	0.138206018071679	0.509932800643848	-6.77109738035154
OSGIN2	-0.0232206199962644	5.72254504408256	-1.49143909952271	0.136454184826781	0.508040845597564	-6.77156701806034
SIX3	-0.0158256023806027	0.131709895976092	-1.48829768732556	0.137280134487996	0.509010898288793	-6.77157901484615
ALKBH1	-0.0210599377860852	3.93539989710877	-1.48762165596141	0.137458383297981	0.509010898288793	-6.77212328578613
VPS11	-0.0183767348846116	6.21845649786334	-1.48412425484727	0.138383400649947	0.510401623781215	-6.77262135472815
ADPRM	-0.028751966821663	3.34027279351675	-1.4907431954051	0.136636821594088	0.508429718120491	-6.77273308141424
VPS26B	-0.0161005595050093	6.49614363292735	-1.48773456268531	0.137428600801564	0.509010898288793	-6.77275759226413
VAMP1	-0.04804442335546	5.32376373538939	-1.48803544070651	0.137349259670207	0.509010898288793	-6.77406225966929
ING3	0.0181246608303176	5.44469566279282	1.48232076835081	0.138862275475696	0.511006289605387	-6.77408107442808
ABLIM3	0.0220453141167631	5.10729147336496	1.48292989748199	0.138700392144616	0.510982276668388	-6.77411639491891
SEC24B	-0.0125499012383699	6.68073349607482	-1.48692569758106	0.13764207317671	0.509284744327532	-6.77520331160341
RBM38	0.0272413379746123	2.62074761983229	1.48559661414687	0.137993396103347	0.50939657006075	-6.77532920641577
FBLIM1	0.0345129198293803	2.24781321009932	1.48217521675049	0.138900979143025	0.511006289605387	-6.77578482693024
PDK4	-0.0446900615638167	6.46929090805618	-1.48079896680978	0.139267350112155	0.511320414833021	-6.77608681324281
AIPL1	-0.017291527203941	0.117604055477026	-1.48850320291408	0.13722598175963	0.509010898288793	-6.77751946464728
KREMEN1	-0.0273014635430974	4.52040303104442	-1.48630348179777	0.137806460229803	0.509284744327532	-6.77780447559323
C1orf111	0.0356030760950682	0.918874022883801	1.49151233205766	0.13643497628576	0.508040845597564	-6.77808391097269
PKD2L2	-0.0304574894107378	1.69403128871414	-1.48953546561281	0.136954233589186	0.508855305570152	-6.77813416852737
SUMF2	-0.0216102895375693	6.63062117040507	-1.47766535959203	0.140104329713428	0.512515003100668	-6.77858468476616
WRAP53	-0.0274085160831832	2.73900494999462	-1.4863223007051	0.137801486120835	0.509284744327532	-6.77877817191042
IL9	-0.0241208533847396	0.290454765609158	-1.48788679075056	0.137388454035694	0.509010898288793	-6.77897900627615
HPS3	0.0166889952729291	5.35043954380513	1.48264315830299	0.138776578330853	0.510982276668388	-6.77913878658913
TIAL1	-0.0165936687720904	7.0372674187	-1.48223946679294	0.138883893368943	0.511006289605387	-6.78002626473188
KLHL25	0.0236534341433699	3.57203531540377	1.47799239664922	0.140016797866106	0.512515003100668	-6.78045614951487
CLCNKB	0.0295061764896199	0.332359628191595	1.48819043557068	0.13730840156003	0.509010898288793	-6.78045841200319
NFATC2	-0.0338653081826844	2.30256924507485	-1.48592783407225	0.137905778390411	0.509362297065404	-6.78053423656671
CCL21	0.023518421882946	0.257522835329491	1.48475176280063	0.13821707975929	0.509932800643848	-6.78065088051356
PTRF	0.0336735927321628	3.95217443257926	1.48722697281912	0.13756253190152	0.509251559174287	-6.78095675855782
TYMS	0.0362406972244209	1.97189445229332	1.4812192409615	0.139155390040749	0.511320414833021	-6.78111887562059
GLIPR1L1	0.0309794352131363	2.70657672791718	1.47903413332795	0.139738257107463	0.512491831269756	-6.78144861610376
C2orf73	-0.0415610629402631	2.2406894733724	-1.48596768029762	0.137895240754338	0.509362297065404	-6.78261906487572
SLAMF1	0.0110983119560911	0.0802389633792963	1.46982198434529	0.142216290337931	0.515786118634223	-6.78349050259028
OR2AG2	0.0189838788513134	0.323855063221939	1.48093982005788	0.139229819383149	0.511320414833021	-6.78395539069011
PPM1D	-0.0207945847477464	4.33043584076775	-1.48276437310189	0.13874436779036	0.510982276668388	-6.78408018274534
PDE1A	-0.0251090297719413	8.39168479214426	-1.48073431492191	0.139284579397935	0.511320414833021	-6.78417347334895
ODF3	0.0394910967653807	0.839687839115716	1.48366808601658	0.138504405175866	0.51055805468579	-6.78459062206293
ATP1A4	0.0416918675651444	1.22415454603703	1.48353738909191	0.138539089243069	0.51055805468579	-6.78482152493729
OR8D4	-0.0104973471986104	0.0988803156159674	-1.47795868560899	0.140025818713974	0.512515003100668	-6.78503440442272
DOK5	-0.0241600369080745	4.90363307877889	-1.47914178996723	0.139709496149686	0.512491831269756	-6.78510700692636
C19orf73	-0.0203472481781416	0.491447909341735	-1.4835204348938	0.138543589003164	0.51055805468579	-6.7852285350067
RIC8B	-0.0131094256790418	6.37186090916554	-1.4746886049166	0.140903003758433	0.514308492823865	-6.78571596091198
KIAA1109	-0.0140756525978769	10.2053887497251	-1.4798276897137	0.13952636220445	0.512003482073609	-6.78653867122034
LRRC42	-0.0263857257773437	3.51938008262246	-1.47870320639367	0.139826694346773	0.512515003100668	-6.78707929284561
ERCC5	0.018328580250882	6.66681813451464	1.48656141757734	0.137738296164524	0.509284744327532	-6.78721145511531
AZI2	0.0172120256574818	6.31903962578994	1.47271488713576	0.141434491715005	0.515038572816059	-6.78724224017935
CCDC85B	0.0355207229609891	4.96474694378389	1.47149334766842	0.14176420427609	0.515524920691663	-6.78816239965355
UGP2	-0.0208172298304227	9.08683062565082	-1.47371690978156	0.141164471641105	0.514613663456821	-6.78827815865106
RITA1	0.021963886225821	4.16232432093832	1.4732511014613	0.141289945880723	0.51472070908907	-6.78844256006413
STX18	-0.0199758719259848	5.76211399799422	-1.47738995411826	0.140178075050294	0.512515003100668	-6.78866487530118
UBE2L6	0.0239692652234249	4.6199852184756	1.47772223586485	0.140089103681021	0.512515003100668	-6.78878026282054
HAO1	0.0052582995017946	0.0377496909596473	1.45332694851283	0.146737761850452	0.523444191522821	-6.7888800049593
ZNF552	0.027512879127866	2.70669704679272	1.48067307122566	0.139300901941822	0.511320414833021	-6.78967590436969
FXR2	0.0169620360040556	7.06311924285395	1.47790247837486	0.140040860389359	0.512515003100668	-6.78988144606168
PNRC2	-0.0210267889245781	6.2690924194886	-1.47628441926495	0.140474405590593	0.513454087888043	-6.79069695603314
CEMIP	-0.0331266068236199	5.2969702997123	-1.46633368649614	0.143163413878258	0.517265715354898	-6.79074095386301
RPL36AL	0.03690932221977	5.52228088464757	1.48182797359576	0.138993348318083	0.511201497419874	-6.79087017236006
C1orf131	-0.0242940024576606	4.38818633339634	-1.47887239220105	0.139781475570199	0.512505804846472	-6.79092813616962
ZZEF1	-0.0129574627750476	7.21561708742499	-1.47754108184075	0.140137603865881	0.512515003100668	-6.79134914355602
PLEKHS1	-0.0558038240579078	0.660383192706062	-1.47495772498276	0.140830653849711	0.514308492823865	-6.79174785315777
TOMM34	0.0326521576049623	5.05817645794906	1.47447752931857	0.140959769113615	0.514308492823865	-6.7920476831277
LACC1	0.0419448990511106	4.53376830303267	1.47423678245755	0.141024535594764	0.514308492823865	-6.79305770921836
SHARPIN	0.0219945454876728	4.70188376162862	1.47458813904442	0.140930020225202	0.514308492823865	-6.79431622497574
